year,coo_id,coa_id,coo_name,coa_name,coo,coa,coo_iso,coa_iso,f_0_4,f_5_11,f_12_17,f_18_59,f_60,f_other,f_total,m_0_4,m_5_11,m_12_17,m_18_59,m_60,m_other,m_total,total,decade,male_female_ratio,origin_destination_total
2015,91,70,Iran (Islamic Rep. of),United Kingdom of Great Britain and Northern Ireland,IRN,GBR,IRN,GBR,0,0,0,0,0,0,,0,0,0,0,0,0,0,15511,2010,,416142
2016,91,70,Iran (Islamic Rep. of),United Kingdom of Great Britain and Northern Ireland,IRN,GBR,IRN,GBR,0,0,0,0,0,0,,0,0,0,0,0,0,0,17255,2010,,416142
2017,91,70,Iran (Islamic Rep. of),United Kingdom of Great Britain and Northern Ireland,IRN,GBR,IRN,GBR,0,0,0,0,0,0,,0,0,0,0,0,0,0,18272,2010,,416142
2018,91,70,Iran (Islamic Rep. of),United Kingdom of Great Britain and Northern Ireland,IRN,GBR,IRN,GBR,0,0,0,0,0,0,,0,0,0,0,0,0,0,20507,2010,,416142
2019,91,70,Iran (Islamic Rep. of),United Kingdom of Great Britain and Northern Ireland,IRN,GBR,IRN,GBR,0,0,0,0,0,1025,1025.0,0,0,0,0,0,3820,3820,24589,2010,3.726829268292683,416142
2020,91,70,Iran (Islamic Rep. of),United Kingdom of Great Britain and Northern Ireland,IRN,GBR,IRN,GBR,0,0,0,0,0,2044,2044.0,0,0,0,0,0,4345,4345,26822,2020,2.12573385518591,416142
2021,91,70,Iran (Islamic Rep. of),United Kingdom of Great Britain and Northern Ireland,IRN,GBR,IRN,GBR,0,0,0,0,0,0,,0,0,0,0,0,0,0,35188,2020,,416142
2022,91,70,Iran (Islamic Rep. of),United Kingdom of Great Britain and Northern Ireland,IRN,GBR,IRN,GBR,0,0,0,0,0,0,,0,0,0,0,0,0,0,41300,2020,,416142
2023,91,70,Iran (Islamic Rep. of),United Kingdom of Great Britain and Northern Ireland,IRN,GBR,IRN,GBR,213,1425,2777,7211,2297,0,13923.0,95,1008,3500,10916,2299,0,17818,44839,2020,1.2797529268117502,416142
2001,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,0,0,0,,0,0,0,0,0,0,0,547,2000,,39043
2002,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,17,0,0,17.0,0,5,0,78,5,0,88,462,2000,5.176470588235294,39043
2003,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,26,0,0,26.0,0,5,0,242,0,0,247,650,2000,9.5,39043
2004,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,29,0,0,29.0,0,13,11,157,0,0,181,574,2000,6.241379310344827,39043
2005,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,9,0,0,31,0,0,40.0,0,6,6,76,0,0,88,473,2000,2.2,39043
2006,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,5,0,0,5.0,0,0,0,88,0,0,88,419,2000,17.6,39043
2007,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,0,0,0,,0,0,0,0,0,0,0,418,2000,,39043
2008,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,0,0,0,,0,0,0,0,0,0,0,798,2000,,39043
2009,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,0,0,0,,0,0,0,0,0,0,0,364,2000,,39043
2010,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,0,0,0,,0,0,0,0,0,0,0,2672,2010,,39043
2011,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,0,0,0,,0,0,0,0,0,0,0,168,2010,,39043
2012,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,0,0,0,,0,0,0,0,0,0,0,254,2010,,39043
2013,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,0,0,0,,0,0,0,0,0,0,0,894,2010,,39043
2014,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,0,0,0,,0,0,0,0,0,0,0,656,2010,,39043
2015,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,0,0,0,,0,0,0,0,0,0,0,664,2010,,39043
2016,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,0,0,0,,0,0,0,0,0,0,0,1472,2010,,39043
2017,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,0,0,0,,0,0,0,0,0,0,0,2199,2010,,39043
2018,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,0,0,0,,0,0,0,0,0,0,0,3467,2010,,39043
2019,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,0,0,844,844.0,0,0,0,0,0,1924,1924,4684,2010,2.279620853080569,39043
2020,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,0,0,702,702.0,0,0,0,0,0,1548,1548,4726,2020,2.2051282051282053,39043
2021,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,0,0,281,281.0,0,0,0,0,0,690,690,4172,2020,2.4555160142348753,39043
2022,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,0,0,0,0,0,124,124.0,0,0,0,0,0,326,326,4031,2020,2.629032258064516,39043
2023,91,76,Iran (Islamic Rep. of),Greece,IRN,GRE,IRN,GRC,227,269,148,889,24,126,1683.0,180,320,275,1326,19,476,2596,4279,2020,1.542483660130719,39043
2001,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,538,2000,,29686
2002,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,575,2000,,29686
2003,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,585,2000,,29686
2004,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,523,2000,,29686
2005,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,524,2000,,29686
2006,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,553,2000,,29686
2007,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,580,2000,,29686
2008,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,1234,2000,,29686
2009,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,1388,2000,,29686
2010,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,24,24.0,0,0,0,0,0,150,150,1748,2010,6.25,29686
2011,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,840,2010,,29686
2012,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,1073,2010,,29686
2013,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,1340,2010,,29686
2014,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,1641,2010,,29686
2015,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,1887,2010,,29686
2016,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,2027,2010,,29686
2017,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,2064,2010,,29686
2018,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,2181,2010,,29686
2019,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,2280,2010,,29686
2020,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,1540,2020,,29686
2021,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,47,47.0,0,0,0,0,0,117,117,1442,2020,2.4893617021276597,29686
2022,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,51,51.0,0,0,0,0,0,130,130,1394,2020,2.549019607843137,29686
2023,91,94,Iran (Islamic Rep. of),Italy,IRN,ITA,IRN,ITA,0,0,0,0,0,80,80.0,0,0,0,0,0,156,156,1729,2020,1.95,29686
2001,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,146,2000,,4997
2002,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,150,2000,,4997
2003,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,131,2000,,4997
2004,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,126,2000,,4997
2005,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,99,2000,,4997
2006,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,85,2000,,4997
2007,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,142,2000,,4997
2008,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,104,2000,,4997
2009,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,100,2000,,4997
2010,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,15,15.0,0,0,0,0,0,24,24,89,2010,1.6,4997
2011,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,55,2010,,4997
2012,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,116,2010,,4997
2013,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,157,2010,,4997
2014,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,174,2010,,4997
2015,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,207,2010,,4997
2016,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,210,2010,,4997
2017,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,151,2010,,4997
2018,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,250,2010,,4997
2019,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,80,80.0,0,0,0,0,0,150,150,317,2010,1.875,4997
2020,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,92,92.0,0,0,0,0,0,113,113,292,2020,1.2282608695652173,4997
2021,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,277,2020,,4997
2022,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,327,327.0,0,0,0,0,0,469,469,796,2020,1.4342507645259939,4997
2023,91,173,Iran (Islamic Rep. of),Spain,IRN,SPA,IRN,ESP,0,0,0,0,0,340,340.0,0,0,0,0,0,483,483,823,2020,1.4205882352941177,4997
2009,91,155,Iran (Islamic Rep. of),Portugal,IRN,POR,IRN,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,10,2000,,670
2010,91,155,Iran (Islamic Rep. of),Portugal,IRN,POR,IRN,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,11,2010,,670
2011,91,155,Iran (Islamic Rep. of),Portugal,IRN,POR,IRN,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,21,2010,,670
2012,91,155,Iran (Islamic Rep. of),Portugal,IRN,POR,IRN,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,10,2010,,670
2013,91,155,Iran (Islamic Rep. of),Portugal,IRN,POR,IRN,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,13,2010,,670
2014,91,155,Iran (Islamic Rep. of),Portugal,IRN,POR,IRN,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,24,2010,,670
2015,91,155,Iran (Islamic Rep. of),Portugal,IRN,POR,IRN,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,32,2010,,670
2016,91,155,Iran (Islamic Rep. of),Portugal,IRN,POR,IRN,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,38,2010,,670
2017,91,155,Iran (Islamic Rep. of),Portugal,IRN,POR,IRN,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,38,2010,,670
2018,91,155,Iran (Islamic Rep. of),Portugal,IRN,POR,IRN,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,37,2010,,670
2019,91,155,Iran (Islamic Rep. of),Portugal,IRN,POR,IRN,PRT,0,0,0,0,0,8,8.0,0,0,0,0,0,15,15,64,2010,1.875,670
2020,91,155,Iran (Islamic Rep. of),Portugal,IRN,POR,IRN,PRT,0,0,0,0,0,9,9.0,0,0,0,0,0,18,18,70,2020,2.0,670
2021,91,155,Iran (Islamic Rep. of),Portugal,IRN,POR,IRN,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,77,2020,,670
2022,91,155,Iran (Islamic Rep. of),Portugal,IRN,POR,IRN,PRT,0,0,0,0,0,0,,0,0,0,0,0,20,20,120,2020,,670
2023,91,155,Iran (Islamic Rep. of),Portugal,IRN,POR,IRN,PRT,0,5,7,20,11,5,48.0,0,5,8,20,10,14,57,105,2020,1.1875,670
2001,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,119,254,218,1178,36,0,1805.0,150,310,272,1951,42,0,2725,4530,2000,1.5096952908587258,328743
2002,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,47,98,102,492,15,0,754.0,50,127,120,747,20,0,1064,3626,2000,1.4111405835543767,328743
2003,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,80,172,162,1128,31,0,1573.0,87,265,222,1609,29,0,2212,3785,2000,1.4062301335028609,328743
2004,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,108,205,149,957,25,0,1444.0,137,219,169,1633,18,0,2176,3620,2000,1.5069252077562327,328743
2005,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,84,177,179,1042,22,0,1504.0,77,232,223,1578,30,0,2140,3644,2000,1.422872340425532,328743
2006,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,74,215,201,1190,25,0,1705.0,90,202,254,1883,27,0,2456,4161,2000,1.4404692082111437,328743
2007,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,130,340,384,2308,30,48,3240.0,144,376,472,3628,70,0,4690,7930,2000,1.4475308641975309,328743
2008,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,140,452,370,2658,102,0,3722.0,170,400,522,3904,106,0,5102,8834,2000,1.370768404083826,328743
2009,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,164,346,322,2580,78,0,3490.0,142,290,444,4074,44,0,4994,8484,2000,1.430945558739255,328743
2010,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,85,168,182,1471,48,0,1954.0,98,173,205,2135,52,0,2663,4617,2010,1.3628454452405323,328743
2011,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,99,220,192,1809,60,0,2380.0,117,251,256,2534,68,0,3226,5606,2010,1.3554621848739496,328743
2012,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,137,249,239,2099,84,0,2808.0,112,278,324,3089,92,0,3895,6703,2010,1.3871082621082622,328743
2013,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,153,266,243,2446,67,0,3175.0,139,358,326,3659,86,0,4568,9570,2010,1.438740157480315,328743
2014,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,330,537,452,4477,107,0,5903.0,329,606,596,7301,94,0,8926,14829,2010,1.5121124851770287,328743
2015,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,491,928,688,7015,130,0,9252.0,524,1041,979,12069,132,0,14745,23997,2010,1.5937094682230868,328743
2016,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,660,1287,792,9479,173,0,12391.0,704,1395,1091,15870,141,0,19201,31592,2010,1.549592446130256,328743
2017,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,703,1430,982,10641,234,0,13990.0,767,1560,1209,16204,193,0,19933,33923,2010,1.4248034310221587,328743
2018,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,833,1695,1151,12253,279,0,16211.0,863,1820,1378,18705,243,0,23009,39220,2010,1.419344889272716,328743
2019,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,437,1096,933,9289,300,0,12055.0,480,1228,1028,11923,315,0,14974,27577,2010,1.2421401907922025,328743
2020,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,476,1032,884,8066,283,0,10741.0,506,1166,968,10618,301,0,13559,25993,2020,1.2623591844334792,328743
2021,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,257,718,684,6348,285,0,8292.0,293,782,747,8505,314,0,10641,22875,2020,1.28328509406657,328743
2022,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,175,489,510,4576,207,0,5957.0,212,527,555,5629,204,0,7127,18198,2020,1.1964075877119356,328743
2023,91,196,Iran (Islamic Rep. of),Türkiye,IRN,TUR,IRN,TUR,0,0,0,0,0,0,,0,0,0,0,0,0,0,15429,2020,,328743
2001,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,19790,2000,,223823
2002,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,12766,2000,,223823
2003,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,11194,2000,,223823
2004,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,9057,2000,,223823
2005,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,6470,2000,,223823
2006,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,20309,2000,,223823
2007,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,9534,2000,,223823
2008,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,10266,2000,,223823
2009,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,11304,2000,,223823
2010,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,5551,2010,,223823
2011,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,5301,2010,,223823
2012,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,5084,2010,,223823
2013,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,5805,2010,,223823
2014,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,7235,2010,,223823
2015,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,8489,2010,,223823
2016,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,9713,2010,,223823
2017,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,9999,2010,,223823
2018,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,9573,2010,,223823
2019,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,8971,2010,,223823
2020,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,8869,2020,,223823
2021,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,9849,2020,,223823
2022,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,32,65,381,81,19,578.0,0,43,73,550,56,57,779,9433,2020,1.3477508650519032,223823
2023,92,202,Iraq,United States of America,IRQ,USA,IRQ,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,9261,2020,,223823
2001,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,0,0,0,0,0,0,,0,0,0,0,0,0,0,5454,2000,,2354888
2002,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,0,0,0,0,0,0,,0,0,0,0,0,0,0,76884,2000,,2354888
2003,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,0,0,0,0,0,0,,0,0,0,0,0,0,0,76283,2000,,2354888
2004,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,0,0,0,0,0,0,,0,0,0,0,0,0,0,68915,2000,,2354888
2005,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,0,0,0,0,0,0,,0,0,0,0,0,0,0,58612,2000,,2354888
2006,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,0,0,0,0,0,0,,0,0,0,0,0,0,0,41432,2000,,2354888
2007,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,0,0,0,0,0,0,,0,0,0,0,0,0,0,39884,2000,,2354888
2008,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,0,0,0,0,0,0,,0,0,0,0,0,0,0,104836,2000,,2354888
2009,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,3262,6072,5320,23284,1704,0,39642.0,3466,6704,6588,50880,1592,0,69230,122280,2000,1.7463801019121135,2354888
2010,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,3526,6744,5652,24620,1942,0,42484.0,3748,7324,6554,50144,1788,0,69558,125460,2010,1.6372752094906318,2354888
2011,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,1803,3371,2731,12584,1076,0,21565.0,1886,3655,3157,23855,932,0,33485,62263,2010,1.5527475075353583,2354888
2012,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,1896,3462,2735,13060,1206,0,22359.0,2010,3735,3142,23853,1032,0,33772,56131,2010,1.5104432219687822,2354888
2013,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,1963,2981,2164,10395,1033,0,18536.0,2105,3120,2494,19183,885,0,27787,46323,2010,1.4990828657747086,2354888
2014,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,2356,3020,2140,11871,1171,0,20558.0,2544,3222,2615,21575,1013,0,30969,51527,2010,1.5064208580601226,2354888
2015,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,3176,4021,2739,16575,1405,0,27916.0,3430,4542,4114,35453,1219,0,48758,76674,2010,1.7465969336581173,2354888
2016,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,6923,9268,5822,32044,2116,0,56173.0,7584,10527,9346,66280,1781,0,95518,151691,2010,1.7004254713118403,2354888
2017,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,8217,12027,7514,38779,2538,0,69075.0,8840,13523,10510,72198,2166,0,107237,176312,2010,1.5524719507781397,2354888
2018,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,7701,11754,9399,40075,3002,0,71931.0,8114,14133,10610,71295,2334,0,106486,178417,2010,1.4803909301969944,2354888
2019,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,6869,13390,8827,40785,3125,0,72996.0,7440,14743,10610,68364,2387,0,103544,176540,2010,1.418488684311469,2354888
2020,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,6562,13262,9169,41184,2933,0,73110.0,6968,14426,10627,65776,2423,0,100220,173409,2020,1.3708111065517714,2354888
2021,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,6377,13321,9557,42411,3088,0,74754.0,6673,14554,10891,67707,2466,0,102291,177075,2020,1.3683682478529577,2354888
2022,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,4742,8889,7077,31992,2782,15,55497.0,4961,9605,8085,52677,2268,116,77712,133267,2020,1.400291907670685,2354888
2023,92,72,Iraq,Germany,IRQ,GFR,IRQ,DEU,5635,12181,10088,43680,3763,0,75347.0,5823,13265,11314,66384,2936,0,99722,175219,2020,1.3235032582584576,2354888
2001,92,64,Iraq,France,IRQ,FRA,IRQ,FRA,0,0,0,0,0,711,711.0,0,0,0,0,0,918,918,1629,2000,1.2911392405063291,127320
2002,92,64,Iraq,France,IRQ,FRA,IRQ,FRA,0,0,0,0,0,695,695.0,0,0,0,0,0,902,902,1597,2000,1.297841726618705,127320
2003,92,64,Iraq,France,IRQ,FRA,IRQ,FRA,0,0,0,0,0,614,614.0,0,0,0,0,0,795,795,1409,2000,1.294788273615635,127320
2004,92,64,Iraq,France,IRQ,FRA,IRQ,FRA,0,0,0,0,0,0,,0,0,0,0,0,0,0,1408,2000,,127320
2005,92,64,Iraq,France,IRQ,FRA,IRQ,FRA,0,0,0,0,0,566,566.0,0,0,0,0,0,753,753,1319,2000,1.3303886925795052,127320
2006,92,64,Iraq,France,IRQ,FRA,IRQ,FRA,0,0,0,0,0,562,562.0,0,0,0,0,0,756,756,1318,2000,1.3451957295373667,127320
